timestamp,underlying_price,atm_strike,strike,call_ltp,call_oi,call_volume,put_ltp,put_oi,put_volume,volume_diff,change_call_oi,change_put_oi,action
2026-05-27T15:21:31,24009.0,24000.0,23900.0,194.8,6067555,151984950,112.5,6356740,175856070,393835,0,0,WATCH
2026-05-27T15:21:31,24009.0,24000.0,23950.0,166.6,2966665,93328300,133.9,1937910,88370750,182585,0,0,WATCH
2026-05-27T15:21:31,24009.0,24000.0,24000.0,141.7,9793615,137339670,158.65,4992585,96117515,282555,0,0,WATCH
2026-05-27T15:21:31,24009.0,24000.0,24050.0,118.9,2276105,39175045,185.4,632190,14588470,114270,0,0,WATCH
2026-05-27T15:21:31,24009.0,24000.0,24100.0,99.0,4914780,67139345,215.2,1196130,18161910,158340,0,0,WATCH
2026-05-27T15:21:31,24009.0,24000.0,24150.0,81.15,1548690,29444155,247.6,196300,3951935,91195,0,0,WATCH
2026-05-27T15:21:31,24009.0,24000.0,24200.0,66.0,5711745,57725200,283.15,518700,7482085,155610,0,0,WATCH
2026-05-27T15:21:31,24009.0,24000.0,24250.0,53.15,1667315,22684610,320.4,95875,1143805,45825,0,0,WATCH
2026-05-27T15:22:01,24015.0,24000.0,23750.0,299.85,260780,5680675,61.6,1339325,36649665,117325,-5330,-23660,CALL ACTIVE
2026-05-27T15:22:01,24015.0,24000.0,23800.0,263.45,1675765,35442160,75.15,4209920,83606965,184925,-34710,50765,WATCH
2026-05-27T15:22:01,24015.0,24000.0,23850.0,229.6,816920,35824555,91.55,2210715,68887325,141765,-37180,130,WATCH
2026-05-27T15:22:01,24015.0,24000.0,23900.0,197.75,5985200,152286420,109.25,6352515,176182305,627705,-82355,-4225,OI UNWIND
2026-05-27T15:22:01,24015.0,24000.0,23950.0,169.45,2911025,93544165,130.55,1935180,88501010,346125,-55640,-2730,OI UNWIND
2026-05-27T15:22:01,24015.0,24000.0,24000.0,144.0,9771775,137642440,155.15,5064020,96309460,494715,-21840,71435,WATCH
2026-05-27T15:22:01,24015.0,24000.0,24050.0,120.8,2235415,39284050,181.4,627835,14613690,134225,-40690,-4355,OI UNWIND
2026-05-27T15:22:01,24015.0,24000.0,24100.0,100.0,4865510,67310620,211.3,1198015,18180630,189995,-49270,1885,WATCH
2026-05-27T15:22:01,24015.0,24000.0,24150.0,82.15,1564615,29519880,243.05,194415,3960710,84500,15925,-1885,CALL ACTIVE
2026-05-27T15:22:01,24015.0,24000.0,24200.0,66.75,5695495,57868980,278.0,517920,7491445,153140,-16250,-780,OI UNWIND
2026-05-27T15:22:01,24015.0,24000.0,24250.0,53.5,1666600,22741940,314.2,95355,1145430,58955,-715,-520,OI UNWIND
2026-05-27T15:22:32,24010.0,24000.0,23750.0,296.35,260780,5701800,64.95,1339325,36809890,181350,0,0,WATCH
2026-05-27T15:22:32,24010.0,24000.0,23800.0,259.85,1675765,35505795,78.9,4209920,83821530,278200,0,0,WATCH
2026-05-27T15:22:32,24010.0,24000.0,23850.0,226.35,816920,35887410,95.5,2210715,69039035,214565,0,0,WATCH
2026-05-27T15:22:32,24010.0,24000.0,23900.0,194.7,5985200,152612135,114.3,6352515,176527390,670800,0,0,WATCH
2026-05-27T15:22:32,24010.0,24000.0,23950.0,167.25,2911025,93752555,135.5,1935180,88634520,341900,0,0,WATCH
2026-05-27T15:22:32,24010.0,24000.0,24000.0,142.4,9771775,137981415,160.3,5064020,96472610,502125,0,0,WATCH
2026-05-27T15:22:32,24010.0,24000.0,24050.0,119.35,2235415,39438360,187.05,627835,14641510,182130,0,0,WATCH
2026-05-27T15:22:32,24010.0,24000.0,24100.0,99.05,4865510,67524145,216.9,1198015,18227365,260260,0,0,WATCH
2026-05-27T15:22:32,24010.0,24000.0,24150.0,81.3,1564615,29648385,248.8,194415,3971175,138970,0,0,WATCH
2026-05-27T15:22:32,24010.0,24000.0,24200.0,66.2,5695495,58065345,283.6,517920,7506330,211250,0,0,WATCH
2026-05-27T15:22:32,24010.0,24000.0,24250.0,53.2,1666600,22838205,320.6,95355,1148355,99190,0,0,WATCH
